person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income_ratio,residual_income_after_loan,employment_tenure_band,risk_level
29,32000,MORTGAGE,5.0,MEDICAL,A,3100,7.51,1,0.1,N,5,0.0969,28900,MID,LOW
27,32000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,1000,16.29,1,0.03,Y,10,0.0312,31000,LONG,MEDIUM
27,44500,RENT,5.0,PERSONAL,B,2500,11.99,0,0.06,N,10,0.0562,42000,MID,LOW
31,39000,RENT,0.0,VENTURE,D,2500,14.09,1,0.06,N,5,0.0641,36500,NEW,LOW
30,39300,RENT,5.0,DEBTCONSOLIDATION,D,2500,16.29,1,0.06,Y,10,0.0636,36800,MID,MEDIUM
27,39996,RENT,7.0,DEBTCONSOLIDATION,D,2500,15.65,1,0.06,N,8,0.0625,37496,MID,LOW
28,46000,RENT,0.0,MEDICAL,A,2500,6.91,0,0.05,N,8,0.0543,43500,NEW,LOW
29,46500,RENT,5.0,VENTURE,C,2500,13.92,0,0.05,Y,9,0.0538,44000,MID,MEDIUM
27,47544,RENT,11.0,DEBTCONSOLIDATION,A,2500,7.88,0,0.05,N,5,0.0526,45044,LONG,LOW
28,48000,RENT,1.0,EDUCATION,A,2500,8.49,0,0.05,N,5,0.0521,45500,NEW,LOW
32,50000,RENT,3.0,PERSONAL,C,2500,13.49,0,0.05,N,7,0.05,47500,EARLY,LOW
29,32000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,8000,5.99,0,0.25,N,7,0.25,24000,LONG,LOW
31,50000,RENT,5.0,HOMEIMPROVEMENT,E,2500,17.04,0,0.05,Y,10,0.05,47500,MID,HIGH
30,32000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,6625,14.79,0,0.21,N,10,0.207,25375,EARLY,LOW
32,52000,RENT,0.0,PERSONAL,B,2500,8.88,0,0.05,N,10,0.0481,49500,NEW,LOW
33,53000,RENT,6.0,HOMEIMPROVEMENT,B,2500,9.99,0,0.05,N,7,0.0472,50500,MID,LOW
34,54600,RENT,2.0,MEDICAL,A,2500,7.88,0,0.05,N,8,0.0458,52100,EARLY,LOW
28,54924,RENT,6.0,DEBTCONSOLIDATION,B,2500,11.14,0,0.05,N,6,0.0455,52424,MID,LOW
30,57000,RENT,1.0,MEDICAL,C,2500,10.99,0,0.04,N,9,0.0439,54500,NEW,LOW
34,32000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,2275,6.17,0,0.07,N,6,0.0711,29725,LONG,LOW
31,61200,RENT,4.0,MEDICAL,A,2500,6.62,0,0.04,N,10,0.0408,58700,EARLY,LOW
27,56000,RENT,1.0,DEBTCONSOLIDATION,C,2500,11.72,1,0.04,N,5,0.0446,53500,NEW,LOW
31,32000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,6000,11.86,0,0.19,N,8,0.1875,26000,EARLY,LOW
31,32000,MORTGAGE,0.0,MEDICAL,C,2000,13.61,0,0.06,Y,6,0.0625,30000,NEW,MEDIUM
29,68004,RENT,2.0,EDUCATION,C,2500,12.99,0,0.04,Y,9,0.0368,65504,EARLY,MEDIUM
27,69000,RENT,11.0,VENTURE,A,2500,7.14,0,0.04,N,8,0.0362,66500,LONG,LOW
30,70000,RENT,4.0,VENTURE,B,2500,10.36,0,0.04,N,7,0.0357,67500,EARLY,LOW
27,72000,RENT,11.0,VENTURE,C,2500,14.35,0,0.03,N,6,0.0347,69500,LONG,LOW
29,73000,RENT,7.0,DEBTCONSOLIDATION,C,2500,14.35,0,0.03,Y,9,0.0342,70500,MID,MEDIUM
28,75000,RENT,12.0,MEDICAL,B,2500,11.99,0,0.03,N,9,0.0333,72500,LONG,LOW
29,76320,RENT,8.0,EDUCATION,C,2500,12.61,0,0.03,Y,10,0.0328,73820,MID,MEDIUM
28,32000,MORTGAGE,5.0,PERSONAL,A,8500,7.51,0,0.27,N,6,0.2656,23500,MID,LOW
34,87000,RENT,0.0,EDUCATION,A,2500,7.14,0,0.03,N,5,0.0287,84500,NEW,LOW
29,32000,MORTGAGE,2.0,VENTURE,A,12000,7.88,0,0.38,N,6,0.375,20000,EARLY,MEDIUM
31,95000,RENT,2.0,MEDICAL,C,2500,13.72,0,0.03,N,5,0.0263,92500,EARLY,LOW
27,95800,RENT,1.0,DEBTCONSOLIDATION,B,2500,11.58,0,0.03,N,9,0.0261,93300,NEW,LOW
27,84000,RENT,0.0,VENTURE,D,2500,14.59,1,0.03,N,9,0.0298,81500,NEW,LOW
32,115000,RENT,1.0,HOMEIMPROVEMENT,B,2500,11.89,0,0.02,N,6,0.0217,112500,NEW,LOW
32,119004,RENT,0.0,HOMEIMPROVEMENT,A,2500,10.99,0,0.02,N,10,0.021,116504,NEW,LOW
29,120000,RENT,5.0,DEBTCONSOLIDATION,C,2500,14.22,0,0.02,Y,6,0.0208,117500,MID,MEDIUM
27,32000,MORTGAGE,0.0,VENTURE,A,9850,8.94,0,0.31,N,5,0.3078,22150,NEW,LOW
27,15600,RENT,11.0,HOMEIMPROVEMENT,B,2800,10.65,1,0.18,N,5,0.1795,12800,LONG,LOW
27,32000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,14000,11.89,0,0.44,N,7,0.4375,18000,EARLY,MEDIUM
32,24000,RENT,7.0,DEBTCONSOLIDATION,B,2800,10.99,0,0.12,N,9,0.1167,21200,MID,LOW
27,24000,RENT,0.0,PERSONAL,B,2800,10.95,0,0.12,N,10,0.1167,21200,NEW,LOW
33,25000,RENT,6.0,PERSONAL,A,2800,9.32,0,0.11,N,7,0.112,22200,MID,LOW
27,32000,OTHER,10.0,EDUCATION,C,15000,10.99,1,0.47,N,7,0.4688,17000,LONG,MEDIUM
32,32000,OWN,2.0,VENTURE,C,4000,10.78,0,0.13,Y,5,0.125,28000,EARLY,MEDIUM
30,30000,RENT,6.0,MEDICAL,C,2800,12.68,0,0.09,Y,7,0.0933,27200,MID,MEDIUM
27,12000,RENT,2.0,PERSONAL,C,2850,13.61,1,0.24,Y,5,0.2375,9150,EARLY,MEDIUM
33,32004,MORTGAGE,4.0,PERSONAL,B,6000,10.74,0,0.19,N,7,0.1875,26004,EARLY,LOW
28,115000,RENT,0.0,VENTURE,A,2850,6.54,0,0.02,N,9,0.0248,112150,NEW,LOW
27,17000,RENT,6.0,PERSONAL,B,2875,11.71,1,0.17,N,10,0.1691,14125,MID,LOW
30,32004,OWN,4.0,VENTURE,A,5500,8.0,0,0.17,N,9,0.1719,26504,EARLY,LOW
28,10000,RENT,12.0,EDUCATION,B,3000,10.99,1,0.3,N,8,0.3,7000,LONG,LOW
28,13200,RENT,0.0,MEDICAL,B,3000,10.99,1,0.23,N,6,0.2273,10200,NEW,LOW
35,14400,RENT,1.0,HOMEIMPROVEMENT,B,3000,10.99,1,0.21,N,7,0.2083,11400,NEW,LOW
32,14400,RENT,7.0,PERSONAL,C,3000,13.98,1,0.21,Y,8,0.2083,11400,MID,MEDIUM
33,14400,RENT,2.0,MEDICAL,B,3000,11.83,1,0.21,N,5,0.2083,11400,EARLY,LOW
31,32400,MORTGAGE,14.0,HOMEIMPROVEMENT,A,3000,7.49,0,0.09,N,10,0.0926,29400,LONG,LOW
27,15000,RENT,2.0,EDUCATION,C,3000,13.23,1,0.2,N,7,0.2,12000,EARLY,LOW
33,15500,RENT,1.0,MEDICAL,A,3000,7.51,1,0.19,N,5,0.1935,12500,NEW,LOW
29,32400,MORTGAGE,2.0,MEDICAL,B,10625,10.99,0,0.33,N,5,0.3279,21775,EARLY,LOW
30,32400,MORTGAGE,13.0,VENTURE,B,6500,10.99,0,0.2,N,5,0.2006,25900,LONG,LOW
31,16000,RENT,1.0,EDUCATION,C,3000,13.85,1,0.19,Y,6,0.1875,13000,NEW,MEDIUM
29,32400,MORTGAGE,0.0,DEBTCONSOLIDATION,C,4000,12.98,0,0.12,Y,6,0.1235,28400,NEW,MEDIUM
28,32400,MORTGAGE,4.0,PERSONAL,B,2500,8.88,1,0.08,N,8,0.0772,29900,EARLY,LOW
35,16800,RENT,0.0,HOMEIMPROVEMENT,A,3000,5.42,1,0.18,N,7,0.1786,13800,NEW,LOW
31,16800,RENT,0.0,HOMEIMPROVEMENT,C,3000,14.26,1,0.18,Y,7,0.1786,13800,NEW,MEDIUM
31,32400,MORTGAGE,4.0,VENTURE,C,7500,13.48,0,0.23,N,5,0.2315,24900,EARLY,LOW
28,17573,RENT,1.0,MEDICAL,A,3000,7.37,1,0.17,N,8,0.1707,14573,NEW,LOW
30,32400,OWN,4.0,EDUCATION,B,3000,10.62,0,0.09,N,9,0.0926,29400,EARLY,LOW
29,18000,RENT,2.0,HOMEIMPROVEMENT,B,3000,12.69,1,0.17,N,8,0.1667,15000,EARLY,LOW
28,32468,MORTGAGE,12.0,VENTURE,A,6000,7.51,0,0.18,N,5,0.1848,26468,LONG,LOW
31,32496,MORTGAGE,2.0,PERSONAL,B,1800,9.63,0,0.06,N,10,0.0554,30696,EARLY,LOW
31,32500,MORTGAGE,4.0,MEDICAL,A,8975,6.62,0,0.28,N,10,0.2762,23525,EARLY,LOW
32,18072,RENT,4.0,DEBTCONSOLIDATION,A,3000,6.03,1,0.17,N,7,0.166,15072,EARLY,LOW
28,32500,MORTGAGE,12.0,EDUCATION,A,5000,7.14,0,0.15,N,7,0.1538,27500,LONG,LOW
35,19200,RENT,4.0,MEDICAL,E,3000,16.4,1,0.16,Y,7,0.1562,16200,EARLY,HIGH
28,19992,RENT,12.0,EDUCATION,A,3000,7.14,1,0.15,N,9,0.1501,16992,LONG,LOW
30,20000,RENT,1.0,PERSONAL,B,3000,11.49,1,0.15,N,8,0.15,17000,NEW,LOW
28,20000,RENT,3.0,VENTURE,C,3000,10.99,0,0.15,Y,6,0.15,17000,EARLY,MEDIUM
32,32678,MORTGAGE,10.0,DEBTCONSOLIDATION,C,3075,15.23,0,0.09,N,6,0.0941,29603,LONG,LOW
31,21000,RENT,13.0,EDUCATION,D,3000,15.28,0,0.14,Y,8,0.1429,18000,LONG,MEDIUM
35,21600,RENT,0.0,DEBTCONSOLIDATION,C,3000,14.35,0,0.14,N,9,0.1389,18600,NEW,LOW
31,32904,MORTGAGE,15.0,VENTURE,C,3000,10.99,0,0.09,N,5,0.0912,29904,LONG,LOW
34,22668,RENT,4.0,VENTURE,B,3000,10.99,0,0.13,N,5,0.1323,19668,EARLY,LOW
34,23000,RENT,4.0,MEDICAL,B,3000,11.49,0,0.13,N,6,0.1304,20000,EARLY,LOW
29,33000,MORTGAGE,1.0,VENTURE,D,7100,16.77,0,0.22,N,7,0.2152,25900,NEW,MEDIUM
33,23004,RENT,6.0,PERSONAL,C,3000,13.43,0,0.13,Y,5,0.1304,20004,MID,MEDIUM
27,23004,RENT,6.0,EDUCATION,F,3000,17.8,0,0.13,Y,10,0.1304,20004,MID,HIGH
32,30000,RENT,4.0,PERSONAL,C,3000,13.49,0,0.1,Y,6,0.1,27000,EARLY,MEDIUM
33,33000,MORTGAGE,3.0,EDUCATION,B,4000,12.69,0,0.12,N,8,0.1212,29000,EARLY,LOW
33,33000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,6000,6.03,0,0.18,N,5,0.1818,27000,MID,LOW
27,33000,MORTGAGE,7.0,VENTURE,B,4800,10.65,0,0.15,N,10,0.1455,28200,MID,LOW
31,30000,RENT,2.0,PERSONAL,B,3000,10.95,0,0.1,N,8,0.1,27000,EARLY,LOW
35,30000,RENT,2.0,EDUCATION,C,3000,12.53,0,0.1,Y,5,0.1,27000,EARLY,MEDIUM
28,30500,RENT,4.0,MEDICAL,A,3000,9.63,0,0.1,N,8,0.0984,27500,EARLY,LOW
34,30857,RENT,6.0,VENTURE,C,3000,13.06,1,0.1,N,9,0.0972,27857,MID,LOW
28,31000,RENT,2.0,PERSONAL,B,3000,10.0,0,0.1,N,7,0.0968,28000,EARLY,LOW
27,31200,RENT,2.0,PERSONAL,B,3000,10.99,0,0.1,N,6,0.0962,28200,EARLY,LOW
29,31200,RENT,0.0,PERSONAL,C,3000,10.99,0,0.1,Y,6,0.0962,28200,NEW,MEDIUM
31,31400,RENT,7.0,PERSONAL,C,3000,10.99,1,0.1,N,10,0.0955,28400,MID,LOW
34,31704,RENT,2.0,VENTURE,B,3000,11.49,0,0.09,N,8,0.0946,28704,EARLY,LOW
30,33000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,8.49,0,0.18,N,8,0.1818,27000,EARLY,LOW
34,32000,RENT,9.0,MEDICAL,D,3000,14.59,0,0.09,Y,7,0.0938,29000,MID,MEDIUM
30,33000,MORTGAGE,3.0,EDUCATION,B,5600,10.59,0,0.17,N,9,0.1697,27400,EARLY,LOW
30,32796,RENT,8.0,MEDICAL,B,3000,11.49,0,0.09,N,7,0.0915,29796,MID,LOW
27,33600,RENT,1.0,MEDICAL,C,3000,13.49,0,0.09,Y,9,0.0893,30600,NEW,MEDIUM
29,33600,RENT,2.0,VENTURE,D,3000,15.99,1,0.09,N,8,0.0893,30600,EARLY,LOW
33,34320,RENT,1.0,DEBTCONSOLIDATION,D,3000,14.11,1,0.09,N,5,0.0874,31320,NEW,LOW
31,34580,RENT,3.0,PERSONAL,B,3000,11.49,1,0.09,N,6,0.0868,31580,EARLY,LOW
27,35000,RENT,0.0,DEBTCONSOLIDATION,A,3000,8.49,0,0.09,N,10,0.0857,32000,NEW,LOW
27,35000,RENT,0.0,DEBTCONSOLIDATION,B,3000,10.99,0,0.09,N,8,0.0857,32000,NEW,LOW
29,35500,RENT,3.0,MEDICAL,B,3000,11.86,0,0.08,N,9,0.0845,32500,EARLY,LOW
29,30000,RENT,3.0,DEBTCONSOLIDATION,C,3000,10.99,1,0.1,Y,6,0.1,27000,EARLY,MEDIUM
32,33000,MORTGAGE,2.0,MEDICAL,A,5000,6.17,0,0.15,N,7,0.1515,28000,EARLY,LOW
31,36000,RENT,5.0,DEBTCONSOLIDATION,B,3000,9.91,0,0.08,N,7,0.0833,33000,MID,LOW
27,33000,MORTGAGE,6.0,VENTURE,A,12000,7.51,0,0.36,N,7,0.3636,21000,MID,MEDIUM
29,36000,RENT,7.0,DEBTCONSOLIDATION,B,3000,10.99,0,0.08,N,10,0.0833,33000,MID,LOW
35,36000,RENT,1.0,EDUCATION,A,3000,5.42,0,0.08,N,5,0.0833,33000,NEW,LOW
31,30000,RENT,0.0,DEBTCONSOLIDATION,B,3000,10.08,1,0.1,N,10,0.1,27000,NEW,LOW
27,36000,RENT,11.0,MEDICAL,A,3000,8.0,0,0.08,N,9,0.0833,33000,LONG,LOW
28,37090,RENT,2.0,MEDICAL,B,3000,11.12,0,0.08,N,8,0.0809,34090,EARLY,LOW
29,37440,RENT,2.0,MEDICAL,A,3000,5.42,0,0.08,N,8,0.0801,34440,EARLY,LOW
29,31440,RENT,0.0,PERSONAL,C,3000,11.34,1,0.1,Y,6,0.0954,28440,NEW,MEDIUM
31,31800,RENT,6.0,DEBTCONSOLIDATION,D,3000,15.62,1,0.09,Y,9,0.0943,28800,MID,MEDIUM
33,38000,RENT,3.0,PERSONAL,C,3000,15.23,0,0.08,Y,10,0.0789,35000,EARLY,MEDIUM
29,33000,MORTGAGE,5.0,VENTURE,B,4200,11.36,0,0.13,N,9,0.1273,28800,MID,LOW
27,38000,RENT,5.0,MEDICAL,A,3000,7.49,0,0.08,N,8,0.0789,35000,MID,LOW
32,38052,RENT,16.0,VENTURE,B,3000,11.49,0,0.08,N,6,0.0788,35052,LONG,LOW
30,38400,RENT,4.0,DEBTCONSOLIDATION,C,3000,12.99,0,0.08,N,9,0.0781,35400,EARLY,LOW
28,38400,RENT,0.0,PERSONAL,B,3000,9.25,0,0.08,N,10,0.0781,35400,NEW,LOW
27,38500,RENT,1.0,VENTURE,B,3000,11.48,0,0.08,N,10,0.0779,35500,NEW,LOW
28,38688,RENT,2.0,EDUCATION,C,3000,12.73,0,0.08,Y,8,0.0775,35688,EARLY,MEDIUM
28,39000,RENT,0.0,EDUCATION,A,3000,7.9,0,0.08,N,7,0.0769,36000,NEW,LOW
27,33600,RENT,4.0,MEDICAL,D,3000,16.89,1,0.09,N,8,0.0893,30600,EARLY,LOW
30,33000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,3000,11.66,0,0.09,N,8,0.0909,30000,NEW,LOW
29,33000,MORTGAGE,2.0,PERSONAL,A,16000,8.63,0,0.48,N,7,0.4848,17000,EARLY,MEDIUM
28,34000,RENT,4.0,PERSONAL,B,3000,10.65,1,0.09,N,10,0.0882,31000,EARLY,LOW
33,40000,RENT,6.0,VENTURE,A,3000,5.42,0,0.07,N,10,0.075,37000,MID,LOW
28,34000,RENT,3.0,MEDICAL,B,3000,10.37,1,0.09,N,10,0.0882,31000,EARLY,LOW
30,40000,RENT,5.0,MEDICAL,A,3000,7.14,0,0.07,N,7,0.075,37000,MID,LOW
28,34000,RENT,1.0,PERSONAL,D,3000,15.7,1,0.09,Y,10,0.0882,31000,NEW,HIGH
27,40000,RENT,3.0,PERSONAL,A,3000,7.05,0,0.07,N,8,0.075,37000,EARLY,LOW
31,33225,MORTGAGE,13.0,PERSONAL,B,13500,10.59,0,0.41,N,6,0.4063,19725,LONG,MEDIUM
27,33267,MORTGAGE,5.0,HOMEIMPROVEMENT,B,3200,12.18,0,0.1,N,6,0.0962,30067,MID,LOW
27,43000,RENT,11.0,PERSONAL,B,3000,10.99,0,0.07,N,7,0.0698,40000,LONG,LOW
28,43200,RENT,1.0,MEDICAL,A,3000,7.49,0,0.07,N,9,0.0694,40200,NEW,LOW
29,37200,RENT,3.0,DEBTCONSOLIDATION,E,3000,19.29,1,0.08,Y,5,0.0806,34200,EARLY,HIGH
32,33280,MORTGAGE,6.0,HOMEIMPROVEMENT,B,2400,10.59,0,0.07,N,10,0.0721,30880,MID,LOW
30,43500,RENT,0.0,EDUCATION,B,3000,12.42,0,0.07,N,10,0.069,40500,NEW,LOW
27,44000,RENT,11.0,VENTURE,E,3000,18.39,0,0.07,Y,7,0.0682,41000,LONG,HIGH
30,33300,MORTGAGE,2.0,MEDICAL,A,1600,7.4,0,0.05,N,5,0.048,31700,EARLY,LOW
28,33400,MORTGAGE,12.0,HOMEIMPROVEMENT,A,16700,7.66,0,0.5,N,9,0.5,16700,LONG,MEDIUM
34,45000,RENT,2.0,MEDICAL,B,3000,11.11,0,0.07,N,7,0.0667,42000,EARLY,LOW
32,45000,RENT,3.0,PERSONAL,C,3000,12.61,0,0.07,N,7,0.0667,42000,EARLY,LOW
30,45000,RENT,0.0,MEDICAL,B,3000,10.62,0,0.07,N,10,0.0667,42000,NEW,LOW
29,39000,RENT,2.0,PERSONAL,E,3000,16.7,1,0.08,Y,7,0.0769,36000,EARLY,HIGH
32,39314,RENT,16.0,DEBTCONSOLIDATION,C,3000,15.23,1,0.08,N,7,0.0763,36314,LONG,LOW
33,33600,MORTGAGE,4.0,PERSONAL,C,2500,14.65,0,0.07,N,8,0.0744,31100,EARLY,LOW
27,33600,MORTGAGE,4.0,MEDICAL,A,8000,10.99,0,0.24,N,10,0.2381,25600,EARLY,LOW
29,45996,RENT,6.0,EDUCATION,B,3000,9.76,0,0.07,N,7,0.0652,42996,MID,LOW
34,33600,MORTGAGE,4.0,EDUCATION,B,6000,10.99,0,0.18,N,6,0.1786,27600,EARLY,LOW
30,40750,RENT,2.0,DEBTCONSOLIDATION,D,3000,15.28,1,0.07,N,10,0.0736,37750,EARLY,LOW
27,47000,RENT,6.0,PERSONAL,B,3000,10.74,0,0.06,N,5,0.0638,44000,MID,LOW
29,47000,RENT,0.0,MEDICAL,B,3000,10.25,0,0.06,N,7,0.0638,44000,NEW,LOW
33,41277,RENT,3.0,EDUCATION,B,3000,10.0,1,0.07,N,8,0.0727,38277,EARLY,LOW
33,33600,OWN,3.0,VENTURE,C,9500,12.99,0,0.28,N,8,0.2827,24100,EARLY,LOW
28,33600,MORTGAGE,12.0,MEDICAL,A,3000,5.42,0,0.09,N,5,0.0893,30600,LONG,LOW
27,33600,OWN,5.0,EDUCATION,A,5400,5.42,0,0.16,N,6,0.1607,28200,MID,LOW
29,48000,RENT,11.0,VENTURE,A,3000,5.42,0,0.06,N,5,0.0625,45000,LONG,LOW
34,48000,RENT,4.0,VENTURE,B,3000,11.83,0,0.06,N,10,0.0625,45000,EARLY,LOW
32,48750,RENT,5.0,DEBTCONSOLIDATION,C,3000,13.49,0,0.06,N,7,0.0615,45750,MID,LOW
28,48876,RENT,5.0,PERSONAL,D,3000,14.59,0,0.06,N,8,0.0614,45876,MID,LOW
30,48996,RENT,2.0,EDUCATION,B,3000,10.36,0,0.06,N,10,0.0612,45996,EARLY,LOW
30,33600,MORTGAGE,5.0,EDUCATION,A,9000,6.91,0,0.27,N,6,0.2679,24600,MID,LOW
27,49000,RENT,3.0,PERSONAL,D,3000,14.96,0,0.06,Y,8,0.0612,46000,EARLY,MEDIUM
29,33600,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6000,11.12,0,0.18,N,7,0.1786,27600,NEW,LOW
29,50000,RENT,6.0,MEDICAL,A,3000,7.29,0,0.06,N,6,0.06,47000,MID,LOW
31,33600,MORTGAGE,3.0,VENTURE,A,7000,7.14,0,0.21,N,9,0.2083,26600,EARLY,LOW
27,33600,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6400,7.14,0,0.19,N,10,0.1905,27200,EARLY,LOW
28,50000,RENT,2.0,DEBTCONSOLIDATION,B,3000,10.37,0,0.06,N,9,0.06,47000,EARLY,LOW
31,33600,MORTGAGE,15.0,PERSONAL,A,6500,7.14,0,0.19,N,8,0.1935,27100,LONG,LOW
30,33600,MORTGAGE,12.0,HOMEIMPROVEMENT,C,3000,13.48,0,0.09,N,9,0.0893,30600,LONG,LOW
35,50000,RENT,1.0,EDUCATION,A,3000,7.88,0,0.06,N,8,0.06,47000,NEW,LOW
29,33600,MORTGAGE,3.0,MEDICAL,B,12000,11.83,0,0.36,N,6,0.3571,21600,EARLY,MEDIUM
31,33600,MORTGAGE,1.0,HOMEIMPROVEMENT,B,15250,12.53,0,0.45,N,6,0.4539,18350,NEW,MEDIUM
32,46000,RENT,0.0,HOMEIMPROVEMENT,D,3000,16.29,1,0.07,N,9,0.0652,43000,NEW,MEDIUM
34,33612,MORTGAGE,0.0,PERSONAL,A,9000,7.74,1,0.27,N,9,0.2678,24612,NEW,LOW
31,48605,RENT,0.0,VENTURE,B,12000,10.99,0,0.25,N,10,0.2469,36605,NEW,LOW
28,48715,RENT,2.0,VENTURE,C,12000,12.87,0,0.25,N,10,0.2463,36715,EARLY,LOW
27,48996,RENT,3.0,VENTURE,B,12000,12.53,0,0.24,N,6,0.2449,36996,EARLY,LOW
27,33975,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,9.25,0,0.29,N,7,0.2943,23975,EARLY,LOW
32,49268,RENT,11.0,VENTURE,A,12000,5.79,0,0.24,N,6,0.2436,37268,LONG,LOW
29,44000,RENT,4.0,DEBTCONSOLIDATION,C,12000,15.96,1,0.27,Y,7,0.2727,32000,EARLY,MEDIUM
33,33996,MORTGAGE,4.0,PERSONAL,A,10000,10.99,0,0.29,N,10,0.2942,23996,EARLY,LOW
31,44000,RENT,4.0,DEBTCONSOLIDATION,D,12000,17.27,1,0.27,N,7,0.2727,32000,EARLY,LOW
31,50000,RENT,9.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.24,N,6,0.24,38000,MID,LOW
33,50000,RENT,0.0,VENTURE,C,12000,13.49,0,0.24,N,7,0.24,38000,NEW,LOW
27,50000,RENT,5.0,VENTURE,B,12000,10.37,0,0.24,N,9,0.24,38000,MID,LOW
28,50000,RENT,5.0,PERSONAL,C,12000,13.11,0,0.24,N,10,0.24,38000,MID,LOW
32,50000,RENT,16.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.24,N,10,0.24,38000,LONG,LOW
29,50000,RENT,13.0,VENTURE,A,12000,8.94,0,0.24,N,5,0.24,38000,LONG,LOW
35,50004,RENT,2.0,MEDICAL,C,12000,13.47,0,0.24,Y,7,0.24,38004,EARLY,MEDIUM
29,44400,RENT,2.0,HOMEIMPROVEMENT,D,12000,15.99,1,0.27,N,5,0.2703,32400,EARLY,LOW
27,50600,RENT,9.0,VENTURE,B,12000,9.91,0,0.24,N,7,0.2372,38600,MID,LOW
30,50600,RENT,1.0,DEBTCONSOLIDATION,C,12000,13.48,0,0.24,N,6,0.2372,38600,NEW,LOW
29,50700,RENT,5.0,HOMEIMPROVEMENT,B,12000,12.42,0,0.24,N,6,0.2367,38700,MID,LOW
32,34000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4000,7.49,0,0.12,N,9,0.1176,30000,MID,LOW
31,34000,MORTGAGE,15.0,PERSONAL,B,13000,10.99,0,0.38,N,8,0.3824,21000,LONG,MEDIUM
27,34000,OWN,1.0,PERSONAL,B,16750,10.59,0,0.49,N,6,0.4926,17250,NEW,MEDIUM
27,51600,RENT,4.0,VENTURE,A,12000,6.99,0,0.23,N,9,0.2326,39600,EARLY,LOW
29,52000,RENT,2.0,EDUCATION,A,12000,7.9,0,0.23,N,7,0.2308,40000,EARLY,LOW
30,52000,RENT,3.0,DEBTCONSOLIDATION,A,12000,7.91,0,0.23,N,9,0.2308,40000,EARLY,LOW
31,34000,MORTGAGE,3.0,EDUCATION,A,13500,7.66,0,0.4,N,10,0.3971,20500,EARLY,MEDIUM
32,52000,RENT,3.0,EDUCATION,A,12000,7.29,0,0.23,N,6,0.2308,40000,EARLY,LOW
28,52000,RENT,12.0,EDUCATION,B,12000,10.99,0,0.23,N,8,0.2308,40000,LONG,LOW
28,52000,RENT,0.0,HOMEIMPROVEMENT,C,12000,13.35,0,0.23,N,5,0.2308,40000,NEW,LOW
28,34000,OWN,5.0,MEDICAL,C,7000,13.35,0,0.21,Y,8,0.2059,27000,MID,MEDIUM
27,34000,MORTGAGE,0.0,PERSONAL,C,8000,13.35,0,0.24,N,8,0.2353,26000,NEW,LOW
35,52500,RENT,3.0,HOMEIMPROVEMENT,B,12000,10.36,0,0.23,N,8,0.2286,40500,EARLY,LOW
29,34000,MORTGAGE,0.0,VENTURE,C,3000,13.61,0,0.09,N,9,0.0882,31000,NEW,LOW
30,53000,RENT,4.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.23,N,7,0.2264,41000,EARLY,LOW
29,53000,RENT,6.0,DEBTCONSOLIDATION,C,12000,10.99,0,0.23,N,8,0.2264,41000,MID,LOW
28,53000,RENT,0.0,MEDICAL,C,12000,14.72,0,0.23,N,8,0.2264,41000,NEW,LOW
28,53000,RENT,0.0,MEDICAL,C,12000,14.22,0,0.23,N,10,0.2264,41000,NEW,LOW
33,53000,RENT,1.0,HOMEIMPROVEMENT,C,12000,12.84,0,0.23,N,5,0.2264,41000,NEW,LOW
32,47004,RENT,7.0,HOMEIMPROVEMENT,C,12000,12.53,1,0.26,N,5,0.2553,35004,MID,LOW
31,34000,MORTGAGE,3.0,EDUCATION,C,10000,13.85,1,0.29,Y,6,0.2941,24000,EARLY,MEDIUM
29,54000,RENT,13.0,PERSONAL,D,12000,14.74,0,0.22,Y,10,0.2222,42000,LONG,MEDIUM
31,54050,RENT,8.0,PERSONAL,B,12000,10.99,0,0.22,N,9,0.222,42050,MID,LOW
35,34000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12800,8.94,0,0.38,N,7,0.3765,21200,EARLY,MEDIUM
28,55000,RENT,6.0,MEDICAL,C,12000,14.27,0,0.22,Y,10,0.2182,43000,MID,MEDIUM
27,34000,OWN,7.0,EDUCATION,C,8000,12.53,0,0.24,N,10,0.2353,26000,MID,LOW
